idx,review_id,order_id,review_score,delivery_days,in_gold,topic,sentiment,gold_topic,gold_sentiment
398,ea3b460ad146d89af4980e52dc687925,5cb47274e256db548371bc1cd39f1bae,5,1.8007754629629629,0,other,positive,,
399,b856980173e26dfad3003ee61b16b558,37297c70ff1867f5ad4b215cc27fbe81,5,7.255138888888889,1,other,positive,other,positive
400,df0253a9f731a5f20e19d6d4d628f200,3bb674c130836b55a540f493a9dde774,5,9.126655092592593,1,customer_service,positive,customer_service,positive
401,7116ad252c735383081c3e63feaece9b,de339d3dab036509a47753ddb94f1d55,4,28.265208333333337,0,other,positive,,
402,18825455b8639598b4511791079ee332,1d52ba7197c7acebbb4f826f6585536f,1,,0,delivery_shipping,negative,,
403,757c29dbb8ba332689a80a959e3fdc24,8da267ea6fadbb945e33ffb911885e23,4,10.334224537037038,0,product_quality,neutral,,
404,309a4a007575a348a408237cb3bc2e7f,ba930d713b7bf3dca12e701703ff8eb5,1,4.445543981481482,1,product_quality,negative,product_quality,negative
405,f6b9c6ba22f882f9103cf8c24d941499,7857d15c4666556ebb610d938f32eb4f,5,11.642592592592592,0,product_quality,positive,,
406,9e7e0ab92a801a5701d9dcdc323f24bf,975d1705d55439b69ab5bdbe5195624c,5,12.79065972222222,0,delivery_shipping,positive,,
407,af677b2464c026e6ab8ff0d69cc88692,9d0ead55b274d0c21fe95108b4b3ffe8,1,11.002824074074072,0,product_quality,negative,,
408,6953c13980fc183745ea3fc0595c0d4e,869548743b57fc4906baa944c448a644,5,11.585023148148148,0,product_quality,positive,,
409,6076396935c379377f1d6abe4a160d63,fe489200f721ffaeee9f708dae591569,5,17.91951388888889,0,other,positive,,
410,f7bf9668c7a28d4c3243e6992d0f4dfb,61f3f649c1807a50b9bc39838901a844,5,12.975405092592592,0,delivery_shipping,positive,,
411,67f16f021652050698b734c23d148b5d,42df71f66e653cbe9e87913834e59873,4,11.919629629629627,0,delivery_shipping,positive,,
412,75130f8a1d50bcdd6ee855ff507ae6f9,6b4186f5efd99b748d530675413ef6cb,3,10.234224537037036,0,product_quality,negative,,
413,8b5192fe570164791d6437ed64adb39d,f97bbed1ebd38ac39d7335b1ff49ab71,5,14.1865625,0,delivery_shipping,positive,,
414,973afbe34776396feec1b5706cfcb51c,d07d8db4850966f820d3775360ccd6b8,5,13.269351851851852,0,delivery_shipping,positive,,
415,90206ea85a90179a6f82d6e0761869c7,3645c66b5c03384bc97063c45b29acd7,1,22.91616898148148,0,delivery_shipping,negative,,
416,3a634bcebc5ad14f8a7708af166964d8,04af00b2ad7756ba45549af1e832d8da,3,7.987546296296296,0,product_quality,negative,,
417,d240c062728a9fee64537f96832ab654,547b3cfe3d9a94652532f7e8bfec4f0b,5,8.173344907407408,0,customer_service,positive,,
418,642a4a795ca1e2a3d37ba172008ad823,70bdd8e366d92d7256c453272fbe5251,5,6.059432870370371,1,delivery_shipping,positive,delivery_shipping,positive
419,0d18e45f60a3a7afb1fba854ae4cbbef,c2df028c86d4158c1bae5a4028860656,5,5.15900462962963,0,delivery_shipping,positive,,
420,197c3472e0f5ee7c26c04d8f587159ef,d8193633632c69edb143c6f25250fbc9,5,5.889259259259259,0,other,positive,,
421,4208626dea7a90cd9805e801b5ca4e56,786f969d6b0f6384dbcafb7099d808ef,4,8.169328703703703,1,delivery_shipping,positive,delivery_shipping,positive
422,92314a2c790891172383b2712efa9968,63e5ce05a132aa8375fcde048ad4482a,1,,0,delivery_shipping,negative,,
423,e5bc2f12575d179c6b73c3cb307adcfd,304c4a8ef20139552992b5377ef4a113,5,2.1208564814814816,1,delivery_shipping,positive,delivery_shipping,positive
424,632875343f30c00c188ebdbb4b719a5d,75facca3570bf0f7f953b469dbe5b8db,5,7.236678240740741,0,customer_service,positive,,
425,e972d3d8c97394942c2b2af8ba832d96,d42a225e3dd74ca33d58bc18a87a328a,1,11.12326388888889,0,product_quality,negative,,
426,57b855dcad0abf02bd01c0b176880ec2,18cd6a9b0923b2bbedcd5f6751ce3737,5,11.13628472222222,1,product_quality,positive,delivery_shipping,positive
427,bb124a95d699af5e0f348f4dc9945579,911c85d3422a9c87cf321ab2ebae2430,5,8.27349537037037,1,other,positive,price_value,positive
428,01822b206cbbf85560305930977ca8f7,85a00341850d3ac099340d190e2ec046,1,34.786261574074075,1,delivery_shipping,negative,delivery_shipping,negative
429,8bbe45ea5f85270d01037e6173a31be0,f548b0d880ad07026110a7acc47f77c7,5,9.720856481481482,0,delivery_shipping,positive,,
430,624587233d2d25c15761fa1744ca821b,d14f57164c76dc1c2abe706a1bf71153,1,19.417002314814816,0,product_quality,negative,,
431,64f782222b3f8bbf5c1e2698e2000a8d,c05223a5f3e8d1dac89df5bfdcb58661,5,7.184328703703704,1,customer_service,positive,customer_service,positive
432,32f33251781f37f61a1916cf612d919a,6b3cdbed424d70ab56266c0b3e5bb413,4,12.440486111111111,0,delivery_shipping,positive,,
433,da6b738ea64f699e23d8421fdc0632ca,b3729cd1670144c7b451137853e3f46a,2,5.994351851851852,0,product_quality,negative,,
434,04d929c7747b2c2208be398becb97a36,aac15589b232e9722429d3a06a547b6d,4,11.082453703703704,0,product_quality,positive,,
435,4d43ed12f66ae05171b0564614d641c4,1552dd7e036af008561d1a65bb12a622,1,20.576030092592593,0,delivery_shipping,negative,,
436,385a4c649b5f9fc287b6502312cdfe67,64766c48d0be21c815096ba7bac96ed5,1,13.0084375,0,product_quality,negative,,
437,97d9e1ab9089cf094a146020e8197b5f,f325e51d89497ec9679f6419ab7a3c13,5,9.68605324074074,0,delivery_shipping,positive,,
438,c8d7b8c7d1c2e6533cb55f45d089a7f2,78d9bc19ffe6549f445e37d09987a476,5,8.97423611111111,0,product_quality,positive,,
439,ca03c63f2a6ce699b162201e4c799800,9c77804d4075e1f321c74f7a62d1d016,5,8.00900462962963,1,customer_service,positive,customer_service,positive
440,293814f9bce8caa701ba8c72f6397d75,066e2edfc5e388bb574fda4a61911b9c,4,8.783032407407408,0,product_quality,neutral,,
441,a9473923b5a444fefd545a4c8ba862b4,cb6d51404fcdab7e80ad648d73edf4c9,4,4.015127314814815,1,product_quality,negative,product_quality,negative
442,bb070b2a6ef0d3bc13959c4b1b05bec9,9632facd8bd95315d63a23bf616d85b0,2,5.4220601851851855,0,product_quality,negative,,
443,ff30539512204e8939deca3f32531f21,eda8ab7b9c9d5e8456d446ad54339c2f,1,4.745590277777778,0,product_quality,negative,,
444,e3871e200fc708c6e147162509d5a988,44bd3ef9b3ebf01ad7d3c061b882a88c,3,11.173194444444444,0,delivery_shipping,negative,,
445,606b6258c1c9d5c091b2857bae6e526a,c0f8ab6b8ca98ae53f4acc203b206e0d,2,33.505763888888886,0,delivery_shipping,negative,,
446,58683bac8493de86a9b9ecbd2b1e5465,c3d92b59600b515ee287044dd4a34985,5,6.743078703703704,0,product_quality,positive,,
447,25d12a3440addc3b36e4394aea67d85b,5f2a70479467ace7fca14db6d059eea1,5,3.4565625,1,other,positive,other,positive
448,6847d4b8f1f25365738593eba9f37d58,f6f36e0dd120cbeed7e28697a600c329,5,9.937037037037037,0,product_quality,positive,,
449,0ff8886584271aa53a81ea67bb5dd89e,85590544453efd501d242d84acdf9990,2,15.191643518518518,0,customer_service,positive,,
450,81590531986446785997fafeda90a251,452724506999f9dc003d6b9ea7dcba41,5,8.509085648148147,0,delivery_shipping,positive,,
451,f991d1ef285fdc7c46a841f67121817d,d65ef0f73f00ef3755af2d8ef6138ba5,3,10.49335648148148,0,product_quality,neutral,,
452,76251f375711ef7219f5030a50596313,5f208894ebd77e40a78e3ae42e67d828,5,9.408842592592592,0,delivery_shipping,positive,,
453,dad0f7fede084a5cc9382b310b2dcfb5,7d2ce95144e1dac8886fa0b3d498baf2,5,3.077824074074074,0,delivery_shipping,positive,,
454,82c12f6fb9119fac3cd53f6bf78e8da2,475884ab4a0fd44c36d533ce24ba64c7,4,3.1788773148148146,0,customer_service,positive,,
455,4bac6c5f12872ae7390f2c37e046c67d,1001fec33bc88a484d7431bec2147348,5,5.629699074074074,0,product_quality,positive,,
456,4cc4f247256f6fb178a6fa539567e3e1,6c8d9c889ff58afb2ced2fdf22588b6e,3,18.61892361111111,1,product_quality,negative,product_quality,negative
457,de09769e6f99a91814ba18dcb44a4ca5,b701057e29518346f3b457eaddf5c0ba,1,,0,delivery_shipping,negative,,
458,c06b71413b14063385f17b480c8805ff,90ee8b2a22737bb4eec65899b343eedc,5,1.4378587962962963,0,delivery_shipping,positive,,
459,9ea2a500998974972cd036f674c22d72,e47110d41905de410a2e6b8e4d9997ef,2,18.97215277777778,0,product_quality,negative,,
460,acd3cf00b155fe49af384b283655ea4b,8a566c8bc5098ea48be7ea4929c5993a,2,3.0381365740740742,0,product_quality,negative,,
461,5d66ce2e0faa0b030d35640df5689711,8aad1f0c6ff336608e58eab9851f7ead,5,6.073969907407408,0,other,positive,,
462,ad502f00650dfa78797b7bbbb67e1a19,d4236cd9c71d25ffcca42552d55db6f3,2,8.063368055555555,1,product_quality,negative,product_quality,negative
463,d3474131097605ef05454db9eaa964eb,5476cb509e6871df824b3fac5acad36d,5,13.920972222222222,0,product_quality,positive,,
464,0104e953b7c5ae1a06f1fd2d22cf1761,1c54750859f8472306a0b63d74e782ef,1,,0,customer_service,negative,,
465,69049b97da1868d57b4cdd1394bd7fba,3d5297364b0d752cbbb48a11a58eef00,2,18.832013888888888,0,product_quality,negative,,
466,f2dcd8c2edc1bb082d5f02c5d33900dc,c1da287bcf49e04d36093b8296d121bf,5,12.933206018518518,0,other,positive,,
467,aa53f3dae73bcba3a2297e87462d0631,47b057651b917dc455af22ed02390172,5,12.22162037037037,0,other,positive,,
468,a8e3a7512fa5b1c3ba9fa2f7757766da,fa014da3aa5b1fd99b79a24c7a17d778,3,13.328888888888889,0,product_quality,negative,,
469,f7cb73d14594b77b5a38ab5bcbdc5a70,e74ec53d6094ebeeefe46e785d0eb197,5,19.625046296296297,0,other,positive,,
470,8ed67e9ea55dae541143bd9590673301,f2b150da2994a9a654a8af90977b9cc9,5,6.218657407407408,0,delivery_shipping,positive,,
471,776b30243f2912ef7c988a30e95e0b71,6a97b56ec57985053347f44878894e79,5,25.199270833333333,0,delivery_shipping,positive,,
472,77a993a86bfd158f5b9b173ebe8f26c0,6440d5acbce24626e6224f58a6759905,5,8.055902777777778,0,product_quality,positive,,
473,809807f97a2964c389dcff704be37edc,88138c1ad58f2e3eb654cfc1ba222742,4,7.95480324074074,0,product_quality,positive,,
474,ea8712a24d521621335802769383f8c8,1cf843db5be8c3ec934d6bc2b58e5061,4,13.184409722222222,0,product_quality,neutral,,
475,756b9640119efc87a3edcb18eaeecea5,b48c1dd4cb4c98e4dceeb753c952c961,3,24.046006944444443,1,other,negative,customer_service,negative
476,8f1bda2bded8e0e5138289fcc84f72df,a03310d9287cd64790388948501066cf,3,6.833275462962963,0,product_quality,negative,,
477,ac32a772fb36ef72a0a29528dad87c55,05885929f901bfe4490878f068b7da8c,4,14.51181712962963,1,delivery_shipping,negative,delivery_shipping,negative
478,b6a677f26dd25a51a22892974e91f088,429a6c4124bbd33e2d57830062724194,5,10.471145833333331,0,delivery_shipping,positive,,
479,9282abfe58d78e52d913d724d12c6547,492e8ed750e427ec9d97ca8d4d4eb69c,5,6.582824074074074,0,other,positive,,
480,a854d050019c74c663970b50a68eaac0,c41790594db216ff69f55d178ea8c863,1,12.023217592592593,0,product_quality,negative,,
481,ccd343b646110da75698e132fcfcb187,800d19e2eed430cbd8e9bcb12087794b,5,1.1821296296296295,0,delivery_shipping,positive,,
482,3922f47d7bde0caf546f90477c54b983,4c0e7658ee833bf5d9523ef57e6c202f,5,25.02925925925926,0,other,positive,,
483,0eb7bacd568d3780f88cb7ca583ccf84,ee853ac1586ba81c396f4612daa1553f,3,5.357106481481481,1,product_quality,negative,product_quality,negative
484,cab30d2de557d70f29f4f979cdc3b788,3343cf23583ffaea36e75f03d0893bde,1,6.31582175925926,0,product_quality,negative,,
485,de4bc89ccc8f689ff44135423385a0d2,99c431d458f11efda5006517f77783ad,1,,0,delivery_shipping,negative,,
486,77cc2da18a6eb45c188bf8c3e3d3069c,1974ffc6d3d8f6e9d8f82fcffa4be2a5,5,3.192997685185185,0,delivery_shipping,positive,,
487,bc674ff64f7c4e016c81c916af90288d,9c2b756025a127a4db2a4b13281664f6,5,26.235902777777778,0,delivery_shipping,negative,,
488,fde10d8936afbf6f864340bbec452da3,f8f209528a1b97cc0fc2479c52af907b,3,27.950914351851853,0,delivery_shipping,neutral,,
489,7411d9369fc6ba19505f31c004d58215,04c5574dca3570ecdde1cf8527993017,1,12.459050925925926,1,product_quality,negative,product_quality,negative
490,32625c2c08605dc2bc6da3b927be0c45,01719300f9ca182b8361556a3873d8ed,3,7.432743055555555,0,delivery_shipping,positive,,
491,309e22f7d463439a6319be3732d8b896,aa074a04e180e1202a8e0500297a2570,5,14.998171296296295,0,delivery_shipping,positive,,
492,d8b043fd3150eface7cc45ceb3959cd0,d3a49d9f4c7efe1107f8a4a8c140af05,2,3.1835069444444444,0,product_quality,negative,,
493,1b13d22a07c9298b30180e7fb6e92d17,380bf78bcf690a6955b8f1de575e26ba,5,10.682569444444445,0,other,positive,,
494,a9d65ad284bb1c477d7473cd06272070,a6c198c8e63125ae81a291223605c872,3,10.691145833333334,0,product_quality,negative,,
495,7543611f18cddc7931b8a82385bf0900,c73d5fa01a74c67962173f17716b9630,1,14.950092592592592,0,product_quality,negative,,
496,d8bc99d06c1fabdb948ef18407427657,963b6259cdd558e7e45e12f2917b6a8a,5,8.649560185185186,0,delivery_shipping,positive,,
497,0cf9aa1bb9eccd122b97623c6a7a9bbd,216a75ff9c1bc04da48bb6fd0fe19076,5,6.458101851851852,0,customer_service,positive,,
498,017cbfb4c078093ed86bfffd6d406c6e,d00d6712bb15e2f5c4c1766b9f60f43a,5,10.449108796296295,0,product_quality,positive,,
499,ba5af31750f48e4275c108037d09f902,ba06fd3e802dae04b1a5a02f10d47726,1,15.247152777777778,0,product_quality,negative,,
500,453811a7debcf6ad42502fc3a451f5f8,965e76a46add2947780548a4a1e9d661,3,35.32378472222222,1,delivery_shipping,negative,delivery_shipping,negative
501,71c2fbbcef8a8172367c811fbcb7f53b,846e3d199aae8a67c1d6a2ca48889bdf,5,4.018414351851852,0,delivery_shipping,positive,,
502,ccd79a7e973839efc3fc1dbbe895a31e,ee27c5db38b1e5eba4ca12bbe0cef731,4,27.010243055555556,1,delivery_shipping,negative,delivery_shipping,neutral
503,5a833db21fb1476fa966506d5b304181,a0bb89116fae61995bdade42a37fccba,1,55.66861111111111,1,delivery_shipping,negative,delivery_shipping,negative
504,6d4b385cda2e55c7e748c61267f520c8,26747043797cafc1ab5026649fa0ff3e,4,19.58618055555555,1,other,positive,other,positive
505,ed439916b89e57467eed509f6ea501e5,3514fd00653caace61ea8ad6cd20c017,5,33.05329861111111,0,customer_service,positive,,
506,d01b8c2ee14bfd2cf310f2dacb492bc3,ad87776df87aa84719c1be3456cbbf4d,5,9.921087962962964,0,product_quality,positive,,
507,a313afe7018266261f592c10a6b7f751,2fb18b13a1be48e919574ffb28831cc8,1,6.853194444444444,0,product_quality,negative,,
508,fd9be073525e85fc16af8d3822a99993,03f51c9adce893f63936c5146701aa2f,4,11.384618055555556,0,delivery_shipping,positive,,
509,6700be3c2248ebbf8b39ba25e2760761,26cc9c222792e6af792575ab34ee3ecc,5,12.078993055555555,0,product_quality,positive,,
510,86555225184717e5e3af18b88957f53f,99056b576413d18b9d5a28061e133dc9,5,5.9815046296296295,0,delivery_shipping,positive,,
511,3f206e9a6590d42ac3edc98665f6f8cc,1a3c522fdd0e9dd7afd78e03b2858a54,5,7.0875462962962965,1,product_quality,negative,product_quality,negative
512,941ff3771d8666e3a7bc9b671262099e,7616b98483a2f8af40e3ab4d8ef3ffc9,5,8.886377314814816,0,product_quality,positive,,
513,36baee95da35ec15c8f2f7374dbd464e,f8204e84e9a426029a3f9848738caf33,4,6.054189814814815,1,other,positive,other,positive
514,b77a1c0252920312b1c79b0d6e5ff7fe,9b045cde06f6adb6f6187e2119c89869,2,4.90587962962963,1,product_quality,negative,product_quality,negative
515,f2706c2f10822562ef4d6da49cdcf0e1,0f90e415a1696862991f4ec94ed7ed47,4,10.431087962962962,0,other,positive,,
516,17124542b0e52c813970a3d3e29384f7,a8e0b9e3c94ebc0f5d0ebbfa4d6110b7,1,28.87337962962963,0,delivery_shipping,negative,,
517,940144190dcba6351888cafa43f3a3a5,00042b26cf59d7ce69dfabb4e55b4fd9,5,25.11435185185185,0,delivery_shipping,positive,,
518,8f9c7784730af598cd2d22e339d39b72,95fdb59e0ee0274a8b9b1ba4641ae5db,5,7.122962962962963,1,delivery_shipping,positive,delivery_shipping,positive
519,e9c735606761cacb7236acd390336db4,fa4e67c2fc9315f348f252ab6490b03c,4,9.962418981481482,0,delivery_shipping,positive,,
520,83f863e608fbdf97978407df96a0c8ae,b1f9095a10dfd9fcf032d74f71348e44,5,22.31398148148148,0,product_quality,positive,,
521,71b2afa82975d20e59a801b1b55c8f25,68f990d7575ee4ce6070c8816664910c,5,14.678622685185186,0,delivery_shipping,positive,,
522,ca4b44173273a589726cfea7f49fe71c,ec604748dfe7d284c0316cf22cac3b33,3,9.007905092592592,1,price_value,positive,price_value,positive
523,41d1f817a158fe835109e49823d07868,794fe563dd7bc49998f96c29d3e5152a,2,9.019409722222225,1,product_quality,negative,product_quality,negative
524,e5b421865836e6797bfa01fc8061256a,6dccad8ec71dc70dd2387523396a93e6,1,29.01751157407407,1,customer_service,negative,customer_service,negative
525,a136bc601c6ce276c004582ba74c634a,8163efda614023e2abc96657b804f15d,4,7.132361111111111,0,delivery_shipping,positive,,
526,b80ebd05911ec6272b36323c5a26ef34,f5be733557bb83f09c694272a7d21d74,1,4.465833333333333,0,delivery_shipping,negative,,
527,af16f22d69b1898ad689d1b9f54f0ebf,0cb87161e7b8247087cc93117f44a6a6,1,7.122476851851852,0,product_quality,negative,,
528,c9fa49205d25cfcb9f9166c94ceb965a,5fb7722468335f3e0c49814fb820fff6,3,7.350462962962963,1,product_quality,negative,product_quality,negative
529,354982346396ca233c00e921e7ae2de1,a7e1fc9c679ba035ffc78b021f142edb,4,11.132418981481482,1,product_quality,positive,delivery_shipping,positive
530,1de55f8bb23ecbf7b812689d82b19eab,c2ec803408a0dc72513227acaf96ab43,4,17.284189814814816,1,product_quality,negative,product_quality,neutral
531,983c7daec6bd71fb406cd3998e63574b,0214781b6f9215eb09fb1b78de35b07e,2,2.8669444444444445,0,product_quality,negative,,
532,267f39ca5178400fe7c86c0151ddac07,033e33708df28579692a3d19492c6553,4,7.246863425925926,0,product_quality,positive,,
533,2043259de03f7957f399d2f504539157,979fdfc1766453994df684ee9637ec80,1,13.212164351851852,0,product_quality,negative,,
534,4b037b608183a7497dfefc055c650f85,8fec3000dd1edabf27f78ee06f3abebe,1,6.798622685185185,0,product_quality,negative,,
535,8ed7b5e49ba3be34f9a5363dc38d869e,88e2adba13194300be8cfaeee4512133,5,7.805347222222222,1,delivery_shipping,positive,delivery_shipping,positive
536,58088930cec1f3a0c0b861641fbef870,4083ae51fa136337c09bce24beff2fe4,1,16.173738425925926,1,other,positive,other,positive
537,be317df15f36129440beec0be43f8238,d194a451e2505ee2c351841d07e83eaf,3,21.470972222222223,0,product_quality,negative,,
538,7048a41544d2e180a0e58cf13e068d2a,77071339ffd932084c78178711ab67dd,5,3.5995601851851853,0,delivery_shipping,positive,,
539,6cbadb0f40a0283d8c272599962ba345,8356e1470c66aabf58e1d3f3ec25a20d,5,20.240347222222223,1,product_quality,positive,product_quality,positive
540,dc5113edab1d8973f2f12cb98872800c,39e0115911bf404857e14baa7f097feb,5,11.752986111111111,0,product_quality,positive,,
541,991a0b2daf999b53dbcbb2da50e81c25,0eb7be028002e3ece83dc67396d6568b,2,8.056365740740741,1,product_quality,negative,product_quality,neutral
542,62f4a1f0ed144d2cb182a4924a360264,377627ea55b004e8d55a2af17ba3c0e1,5,2.0448032407407406,0,delivery_shipping,positive,,
543,ba28502971fa660dc1eb0ba5da9b5c91,c622010ce183b9efa54f08a664a2a546,5,8.104594907407407,0,other,positive,,
544,acb4d73e02ddb3f96e0aeeaf0f6c4d13,611a173cc635e8416613dbe247b9408c,5,8.149363425925927,0,other,positive,,
545,5907db64dd9ab47d9058b074db27457b,ff14a3e36b78f407a4e8402572e4edfe,1,42.19537037037037,1,delivery_shipping,negative,delivery_shipping,negative
546,283d26038424496a8a2bc5d08412bcaf,9626ba1be44d8a10039916f18f20abf4,3,11.421967592592592,0,product_quality,neutral,,
547,4e1ae91e52206d2be142e64dfec4d82c,9021245fa468408aa7111005cf498277,5,8.180590277777778,1,delivery_shipping,positive,delivery_shipping,positive
548,7f2545ba476e69aa3d41f631051f714d,9320dfc3fd49dc6e3fb9f688c8ea6c37,3,19.174837962962965,0,product_quality,negative,,
549,51c9b18a63c2cc6db685a392d32dd1ac,8e3dac8843f85625f54bef3730b457ce,5,15.022326388888889,0,product_quality,positive,,
550,a46a4abee1cb1ec1cc2470db9ea73de9,9eb9610a7e3c04e7ab0298d704c383dc,4,10.42445601851852,0,price_value,neutral,,
551,b89361c3b5ab9eace5ed8a9c242da5b0,b4903df9dcac3f7fd8d2625c04133301,3,20.242881944444445,0,delivery_shipping,negative,,
552,2f62e417cc584bf89ab81a6277a81976,21e37650ff5769ef4eaa10725322d871,5,9.660370370370371,0,product_quality,positive,,
553,75492238aed10e4c824ae4d47af73af8,43204c34d259bc75adc3de4d29d26684,5,5.072106481481481,0,delivery_shipping,positive,,
554,9e10caebbf168d87027cfe920faf1ad9,467e12527db98ba8ff31b60f0a2cddfd,4,7.222662037037037,0,price_value,neutral,,
555,c6f00fee3a8a4983f475afd81a6fbfff,6106af2a0590979c9d7c7918f6eae6ae,5,11.028564814814814,0,product_quality,positive,,
556,a0b5db2e43e6503bb4c8af3414e3b615,9f76d1a5ba48abf682161efaadca30a4,3,9.650891203703704,0,delivery_shipping,positive,,
557,b6bf04e99a8e8e342dc788e2351ddd99,0df6d3734fc28f15c08eb4a9f931e3a8,4,11.282719907407408,0,delivery_shipping,positive,,
558,bbb937e9c2b62a2205af03e8a7fed42b,0ba01684638233b0955369c3ccbdb414,2,24.03162037037037,1,delivery_shipping,negative,delivery_shipping,negative
559,4d8a258565c567c800021694dda46223,b157dd3a8db0279fe95e9272103e8078,5,6.502361111111111,0,delivery_shipping,positive,,
560,1b7064947d2b163fe4903d4dc0775fbe,a9c2ab2568ed61706babd520ef82b9b2,3,8.729791666666667,0,product_quality,positive,,
561,f7835aa5c30f10bc7c5373c7deac15f7,d2f58960c81caf5243ff54e961e470a9,5,7.0443287037037035,0,product_quality,positive,,
562,6001220d6f5f58608a92456443a2f13c,e179df200326739d8a8bc2353c2c7699,1,10.541226851851851,0,product_quality,negative,,
563,6ef7bb95103cbd370cd604b71c4716d9,a84a0bd528e053f6b266e21bb1111e3f,5,6.201782407407407,1,other,positive,other,positive
564,2aae563d2e55174f01269e031fb15f55,5b5000f42c9f7a3bd25a2199e7f9d943,1,2.063113425925926,1,product_quality,negative,product_quality,negative
565,26f8eb4987f258ec43ab950ce2f359a1,bd95be22b2ec58c249193c6b07f45e6f,4,7.222777777777778,0,other,neutral,,
566,63fd0c111cd38c671f1d7a5a6a4a66b3,73577ce3b6a2774c1b4dd602ace4e025,5,23.382384259259258,0,other,positive,,
567,ecdcd7e52a9945e1c278aff29310cabd,c462a724e0a22bbc88bdecbed3ca72c4,1,27.11894675925926,0,delivery_shipping,negative,,
568,6adae2f7e19a6198815165d5b563a703,da07d4f43fafc6af5f26b48f87b710d8,4,16.947152777777777,1,product_quality,neutral,delivery_shipping,positive
569,f63e78260e0aab7045ed91641d37bfb4,f2360b8c94f4bc5d80a4010d680ff61d,5,11.900335648148149,0,delivery_shipping,positive,,
570,5a39a58b27cf5eccc49ce38a944cd189,ce44f44ee93f1deea42e493e84b5cd63,3,24.92974537037037,0,customer_service,neutral,,
571,d66eacfee35881209277e21c8c279415,7388656671c6e0b572d76b7c12fbad52,5,10.352141203703704,1,other,positive,other,positive
572,63f94349787a65c2c6f610e0249388db,45211f00dfa76aed1c20d6910d973222,4,9.082719907407409,0,product_quality,positive,,
573,9b23daa05239c2a78189e02887fe00dd,e417011226af2bd3a4a21d51b2818e36,5,8.16400462962963,0,product_quality,positive,,
574,6018f73070645e45d132e85b53146616,61a4e749e6975384980e883fc5653d8b,1,14.068831018518518,0,product_quality,negative,,
575,e34f4727d8360d4646ed5fea51bf29bf,ff455a4ac6c4471e4e1ddc55f6610e60,4,9.42082175925926,0,price_value,positive,,
576,edf0a61fdccf258654cb87ba64643d27,d1edb80f6670902ebbb11765b96873da,2,,0,delivery_shipping,negative,,
577,604f8f601eeef7288fa7c835ef4e7f78,db32ee8b0e87ee3a544e6bdb2a69d749,4,23.360891203703705,0,delivery_shipping,neutral,,
578,0e14328c3b11b13f12f258be554fa682,709757992cd81f180be8b5555ea266f5,1,,0,delivery_shipping,negative,,
579,135d82ab67d91827232fa042a1bab3c0,f71c22b4583654c7bd72c16388ab4e07,5,20.841377314814817,0,product_quality,positive,,
580,ed0dd82189dae85027b5c40c59f79263,6e56fd377b9d1f816af128295e5c1003,3,6.240983796296296,0,product_quality,negative,,
581,82f3d641d3b41d24b67a667ea86895c5,50f1da608adf7f52978abb3906273dad,5,5.4816666666666665,0,other,positive,,
582,9d9bb2fbc5524fdf1a5d154403e992f0,47a0b966a6a543cd3817b26d40ab8041,2,15.757662037037036,0,product_quality,negative,,
583,70ff5acbb5f5df2813075d49b71aa518,02659c8edf02d1cb48b8b388ac7da90e,5,12.958587962962962,1,price_value,positive,price_value,positive
584,e612c6a9e45e6f327f89f1b7bda55c94,ceacfc79fb663f8a32139c94f5850d23,5,14.713032407407407,0,other,positive,,
585,1767e69a2c7bf6c9334ecf37b76b434b,570b8c11496979f54bf5bb027e86fcd2,5,10.376203703703704,0,product_quality,positive,,
586,1ee668940fd991b0793b2607209b7d23,d3221f47eb4afb028ea89bf72bdc8bc8,5,5.52082175925926,0,other,positive,,
587,789fe99a1e3078bc9ea4daf5a031eaff,0f38d084fc118c0c7b912809d879b45b,3,10.064351851851852,0,product_quality,positive,,
588,2c5ffd8da9426d191d0866d85d99a58a,30c3c6388d83af1e5d2919082f177a66,5,7.03912037037037,1,customer_service,positive,customer_service,positive
589,db9367af3aa46701c92947007fd9e03e,0122e81ff800460e44bb9c983ff2a2fd,4,12.201284722222224,1,delivery_shipping,positive,delivery_shipping,positive
590,92875b3f2bb0da397f31acc02e5fd96f,f69d0a58330775f717bb47e9640e4c04,5,5.790821759259259,0,product_quality,positive,,
591,9f1d20aad4ae53400ba6ec5a741f1e63,8c6eb35c6bb5e1a9dbf00531ab9404e3,1,,0,delivery_shipping,negative,,
592,2e093772e88dec8a775a2842f258b53f,120b6e2dc449086d642526777c378ad6,5,7.058553240740741,0,other,positive,,
593,e19c638c419bea36376f18d2eaf9413e,cd167f0d7982e0f93c3554a4c4f03e99,5,7.697604166666666,0,delivery_shipping,positive,,
594,d06b2fcede2150965d211e9ccf89c62c,32fbf6c11887296b35662f212b378974,5,23.093055555555555,0,product_quality,positive,,
595,e42dc538d24c59fb07b76b5e6b29c3a4,b6c6f4d01d8abf2cba4656e026798fee,5,20.018344907407407,0,delivery_shipping,positive,,
596,0ebd2390225947d5549f683303018752,fd7b969d5c0e4e9fd1b64259682a2aa0,5,11.861203703703705,0,delivery_shipping,positive,,
597,623b07b8ac7a4947eb6a88f2a4def222,30a08f0074bc43c8284b61015a6c530d,1,14.181886574074074,0,product_quality,negative,,
598,e7c316fc85203e6176f21d93989a3fa0,bced6994157f0832d51623583ac46719,1,6.649421296296296,1,product_quality,negative,product_quality,negative
